Neurog3>0_raw,Neurog3>0_scaled,cell,cell_ontology_class,cell_ontology_id,cluster.ids,free_annotation,mouse.id,mouse.sex,plate.barcode,subsetA,subsetA_cluster.ids,subsetB,subsetB_cluster.ids,subsetC,subsetC_cluster.ids,subsetD,subsetD_cluster.ids,subsetE,subsetE_cluster.ids,subtissue,tissue,tissue_tSNE_1,tissue_tSNE_2
,,P6.MAA000880.3_11_M.1.1,immature T cell,CL:0002420,1,DN4-DP in transition_Cd69 positive thymocytes,3_11_M,M,MAA000880,,,,,,,,,,,,Thymus,9.590358581162935,-16.92083101749735
,,P7.B000827.3_38_F.1.1,immature T cell,CL:0002420,2,DN4-DP in transition_Cd69 positive thymocytes,3_38_F,F,B000827,,,,,,,,,,,Flowthrough,Thymus,27.852011275839054,-5.678011816690347
,,P7.B003291.3_39_F.1.1,immature T cell,CL:0002420,4,DN4-DP in transition_Cd69 negative thymocytes,3_39_F,F,B003291,,,,,,,,,,,Flowthrough,Thymus,-18.97830567771226,-11.33091092413215
,,P7.MAA000607.3_9_M.1.1,immature T cell,CL:0002420,0,DN4-DP in transition_Cd69 negative thymocytes,3_9_M,M,MAA000607,,,,,,,,,,,,Thymus,-7.541199438190942,2.8287427005865715
,,P7.MAA000609.3_8_M.1.1,immature T cell,CL:0002420,0,DN4-DP in transition_Cd69 negative thymocytes,3_8_M,M,MAA000609,,,,,,,,,,,,Thymus,-17.126904099733952,-1.3595256593072709
,,P7.MAA000880.3_11_M.1.1,immature T cell,CL:0002420,1,DN4-DP in transition_Cd69 positive thymocytes,3_11_M,M,MAA000880,,,,,,,,,,,,Thymus,0.8615043337761459,-13.17286963948879
,,P8.B000827.3_38_F.1.1,immature T cell,CL:0002420,2,DN4-DP in transition_Cd69 positive thymocytes,3_38_F,F,B000827,,,,,,,,,,,Flowthrough,Thymus,17.266548585797533,-12.31720275761164
,,P8.B003291.3_39_F.1.1,immature T cell,CL:0002420,1,DN4-DP in transition_Cd69 positive thymocytes,3_39_F,F,B003291,,,,,,,,,,,Flowthrough,Thymus,1.3494675230705884,-10.386502357142774
,,P8.MAA000607.3_9_M.1.1,immature T cell,CL:0002420,2,DN4-DP in transition_Cd69 positive thymocytes,3_9_M,M,MAA000607,,,,,,,,,,,,Thymus,24.578478503692303,-4.189729999498757
,,P8.MAA000609.3_8_M.1.1,immature T cell,CL:0002420,0,DN4-DP in transition_Cd69 negative thymocytes,3_8_M,M,MAA000609,,,,,,,,,,,,Thymus,-22.098832281072323,2.0836386695232703
,,P8.MAA000880.3_11_M.1.1,immature T cell,CL:0002420,4,DN4-DP in transition_Cd69 negative thymocytes,3_11_M,M,MAA000880,,,,,,,,,,,,Thymus,-18.787203392811843,-14.587695974485493
,,P9.B000827.3_38_F.1.1,immature T cell,CL:0002420,1,DN4-DP in transition_Cd69 positive thymocytes,3_38_F,F,B000827,,,,,,,,,,,Flowthrough,Thymus,10.6074945387235,-11.528764609701428
,,P9.B003291.3_39_F.1.1,immature T cell,CL:0002420,1,DN4-DP in transition_Cd69 positive thymocytes,3_39_F,F,B003291,,,,,,,,,,,Flowthrough,Thymus,8.79384317306504,-7.330916034791202
,,P9.MAA000607.3_9_M.1.1,immature T cell,CL:0002420,6,DN4-DP in transition_Cd69 negative thyomcytes,3_9_M,M,MAA000607,,,,,,,,,,,,Thymus,-7.909202789605158,15.859421052314724
,,P9.MAA000609.3_8_M.1.1,immature T cell,CL:0002420,0,DN4-DP in transition_Cd69 negative thymocytes,3_8_M,M,MAA000609,,,,,,,,,,,,Thymus,-15.954231161516368,0.7633892493673938
,,P9.MAA000880.3_11_M.1.1,immature T cell,CL:0002420,0,DN4-DP in transition_Cd69 negative thymocytes,3_11_M,M,MAA000880,,,,,,,,,,,,Thymus,-11.306414072461116,-1.2149936667545986
,,A1.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.7953724886613323,2.943591500273308
,,A10.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.600518509668614,5.722492678713242
,,A10.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.217849671165357,-11.958847762660199
,,A10.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.784299511505093,26.419340095609822
,,A10.B002436.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.6095081333305555,-5.531239684196263
,,A10.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,21.4540668709961,-2.7442725185693684
,,A11.B000166.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-12.638569197271929,34.88309829156055
,,A11.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-25.67698834141173,-25.72297445640241
,,A11.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.7778399509778415,41.47796429269953
,,A11.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,1.6203675443844043,47.001061398561276
,,A11.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.125819583444474,36.28113715941989
,,A11.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,4.30098908932203,36.676067839860735
,,A12.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.5981312583005853,40.97758439948831
,,A12.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.7325922256585935,30.439906560606413
,,A12.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.9359207985518685,35.44010987061777
,,A12.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.30764848231643,36.32249430836619
,,A12.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.487865929350378,39.682966455344896
,,A13.B000166.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-13.31987004624326,33.461070044932164
,,A13.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.339839898955631,40.31430121290215
,,A13.B000168.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-22.682586371698388,-26.79935321689414
,,A13.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-20.98876001342921,-24.9582181544807
,,A13.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.0616998917817968,35.896500895326405
,,A13.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.7233515299029963,37.54340853391889
,,A13.B002435.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.1885293637648084,30.573500560428645
,,A13.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.494617473674124,47.96297364190544
,,A13.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.608636061259179,41.4628140446341
,,A14.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.2551375573058611,46.36402480251842
,,A14.B000168.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-17.75454217049374,-26.745908127250146
,,A14.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-22.42143920324939,-26.601705012039762
,,A14.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.9177473415366418,40.503565151872586
,,A14.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.190775826708856,39.6856627677671
,,A14.B002435.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,1.6047163195795513,36.648987649144004
,,A14.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.997875626360827,35.85265230769315
,,A14.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,3.7755966356955057,38.31006855396369
,,A15.B000166.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-27.850717981274553,-23.759069123451663
,,A15.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.88463509287601,38.749723528267324
,,A15.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.067284211676151,40.25621170687058
,,A15.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-25.311304657540685,-22.14893511220365
,,A15.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.1688894833401454,44.29020612560752
,,A15.B002435.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.60534509413975,31.71800499037622
,,A15.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.080927365388577,29.823141880315305
,,A15.B002437.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_39_F,F,B002437,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-16.943539590838448,-26.388426465223365
,,A15.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.0834078541412504,40.654951222892045
,,A16.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.520511374905436,4.344435844824608
,,A16.B002309.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.189611884295111,-8.51927248068742
,,A16.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,17.827316859952738,-24.57534062177092
,,A16.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,20.82653364231189,-28.74635163363851
,,A16.B002436.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.9930616907761493,-32.645926649105675
,,A16.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.566239277373887,-28.846589028409408
,,A17.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-15.305624753549571,7.678369684689812
,,A17.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.723501482841612,10.373598292172149
,,A17.B000168.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,17.970696988674835,-4.2090890011633695
,,A17.B002309.3_57_F.1.1,endothelial cell,CL:0000115,7,endothelial cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,37.52940865106505,-0.5776257806227266
,,A17.B002432.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.5811695777320722,-41.047647891737135
,,A17.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.271227836262929,-28.196466509160434
,,A17.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,13.682127541721805,-29.55165386154953
,,A17.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,14.974573436080751,-26.259384159412622
,,A18.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.179125098582195,1.0737478356056875
,,A18.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-13.375530320642712,8.151151737845538
,,A18.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.881702158663835,4.333341650903284
,,A18.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,14.091101059624483,-35.24608451005209
,,A18.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,6.013961851420166,-39.33569811294982
,,A18.B002435.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.3383188999978023,-34.10003691254197
,,A18.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.644839464042876,-33.23266669800674
,,A18.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,17.050693957193996,-23.163012976518175
,,A19.B000166.3_56_F.1.1,basal cell,CL:0000646,0,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.7265990075633706,0.9759732238570384
,,A19.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.587745150884008,2.5150725342925573
,,A19.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.334229772443175,-33.96546324964924
,,A19.B002433.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,3.876741113536932,-35.31956577592565
,,A19.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,22.976061715363713,-26.770221939599363
,,A19.B002437.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002437,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.28693643335645586,-33.711964108778965
,,A19.B002438.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.2576325092859449,-34.42501436154827
,,A2.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-19.862811297233648,-3.2808568001917164
,,A2.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.3052215953941015,-13.894144073533134
,,A2.B002433.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.893132269911348,19.69891561255113
,,A20.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-17.908324863639386,-3.954024034539375
,,A20.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.9143149478414685,5.175222841140734
,,A20.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-14.64899533269763,-6.09355230368581
,,A20.B002432.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.1099627584094014,-42.12471512326862
,,A20.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,18.35471348217265,-24.734200839115232
,,A20.B002436.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.456577277597344,-38.981318818573435
,,A20.B002437.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002437,,,,,,,,,,,Mammary_Gland,Mammary_Gland,20.89567568527207,-22.285479834767262
,,A20.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,21.41497283627772,-22.88712074898095
,,A21.B000166.3_56_F.1.1,basal cell,CL:0000646,0,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,24.24444179857379,-8.991944052188414
,,A21.B002309.3_57_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,16.904120756089988,-28.68456736807905
,,A21.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,11.426007413475258,-10.125421652935088
,,A21.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.908623338734547,10.792812504610904
,,A21.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.6863878483281547,5.30831127648066
,,A22.B000166.3_56_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.8634616913261184,-42.0139405059532
,,A22.B002309.3_57_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.1015663211037388,-38.596168573897145
,,A22.B002432.3_38_F.1.1,endothelial cell,CL:0000115,7,endothelial cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,35.576830051322425,-1.9125614383774636
,,A22.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.8610935907191837,-11.082464314538946
,,A22.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,1.1567409787348528,6.36384661866765
,,A22.B002436.3_39_F.1.1,basal cell,CL:0000646,2,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.75125184723819,-1.6680285784893467
,,A22.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.962763685562697,-10.67039812883657
,,A3.B002309.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,1.3395362742560857,3.0113806906828797
,,A3.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,12.114005790742796,-7.535660356137135
,,A3.B002433.3_38_F.1.1,endothelial cell,CL:0000115,7,endothelial cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,35.086859885065905,-2.30341864452448
,,A3.B002435.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.491862812337182,-14.723030915294824
,,A3.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.6995979781791156,6.859993280934768
,,A4.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.85206396984802,-11.751691873785347
,,A4.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,13.324181084833482,-11.46731808905614
,,A4.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.360025984980663,13.721287016049473
,,A5.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-20.85905127860943,-5.82855326682813
,,A5.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.405806374345463,-15.16409715872453
,,A5.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.525886512948749,6.365270571400533
,,A5.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.3671772195688936,9.804743173298391
,,A5.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,19.543386887357805,-5.02062345035872
,,A6.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-18.32680034625117,-6.3765123901827145
,,A6.B002309.3_57_F.1.1,endothelial cell,CL:0000115,7,endothelial cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,36.328756992910186,-0.4816160358064405
,,A6.B002432.3_38_F.1.1,basal cell,CL:0000646,8,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,23.50387078111456,12.626736387073572
,,A6.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.0115926366150567,-9.529401058881644
,,A6.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,6.97317222425096,10.52938760855814
,,A6.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.4236713896064346,15.701945454683793
,,A6.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,18.571963934004987,-5.217538371581366
,,A7.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.5982973405645975,1.8306743185717134
,,A7.B002432.3_38_F.1.1,basal cell,CL:0000646,2,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-12.89130455226522,-3.7359674975963615
,,A7.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.31710331707903483,-10.595589848207952
,,A7.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.798745125798392,19.643567059215275
,,A7.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,15.448930235062315,-6.0785640672414925
