1_emb1,1_emb2,2_emb1,2_emb2,3_emb1,3_emb2,4_emb1,4_emb2,5_emb1,5_emb2,ID
-4.546749972527741,-23.247392509130332,1.0744211602423897,8.188312259928582,-0.00566729162780168,-6.080117948843791e-4,-6.3547444343566895,-36.75690460205078,0.34634023904800415,-9.037827491760254,55
-6.352393245682834,-21.310588931897396,1.1551810431693306,7.876266208903191,-6.664997078909369e-4,-0.012940562768333847,-2.6126532554626465,-31.320972442626953,0.2664050757884979,-7.797653675079346,56
-6.835106850701986,-22.69828241624856,0.9124270606253853,8.42088576914489,-0.006091068680947721,3.259695037704433e-4,-6.960213661193848,-33.89900588989258,0.0037151894066482782,-7.965839862823486,57
-7.1290130575889545,-21.739302903005544,0.9133266139243355,8.368732181803582,-0.004321035015067941,-0.00273095304643163,-4.165136814117432,-31.7585391998291,0.039863090962171555,-7.4526047706604,58
-7.193776670913995,-22.58603324633542,0.8482671904776802,8.405659405009148,-0.005590269923445636,-4.006793751440276e-5,-7.101621150970459,-33.841819763183594,-0.0298997201025486,-7.766875267028809,59
-8.231806844661856,-21.716244099558725,0.668684833071064,8.485110012308953,-0.00437685234000511,-0.001158050676709458,-3.1876020431518555,-31.39142608642578,0.03321808949112892,-7.033419132232666,60
3.4168562776652576,-13.792896884858663,-5.785063393094708,-0.8353822851020121,-0.011777217804526088,-0.013539413488712904,-8.732624053955078,-11.217042922973633,-5.8742265701293945,-4.97990083694458,61
2.728966074501656,-12.954995853727338,-5.66628850219505,-0.6383576714831614,-0.006306749101812614,-0.016248572070503255,-5.701358318328857,-6.737234115600586,-5.769326210021973,-4.349914073944092,62
-0.8246079891248267,4.380690765966495,1.9345530200217476,8.583491054789421,-0.0016865384680493827,-0.016675437225759808,-1.8641771078109741,-0.9651433229446411,-5.422552585601807,-3.9338107109069824,63
-0.026037990828598777,4.820006205070045,0.504011981508564,8.099292484537957,4.395592027510117e-5,-0.013518164309313189,-1.1892712116241455,2.0971739292144775,-0.7729265689849854,-6.476169109344482,64
-13.506743343200487,-16.95924007176799,0.4968722987387886,8.068853107706902,-0.0031391890296498244,-0.00426515754639714,5.809083461761475,-27.044126510620117,-0.056244026869535446,-6.509438991546631,65
-14.31171003481845,-17.31014619015564,0.37251614811165235,8.119914737955925,-0.004616593303485995,0.0032517169833654403,5.523718357086182,-31.942148208618164,0.2006675899028778,-6.872006893157959,66
-14.545634669120629,-17.263429847635763,0.3373261618827095,8.088842121378777,-0.0043462451965002,0.001963633086290695,6.660427570343018,-30.460491180419922,0.3045162558555603,-6.155757904052734,67
-15.347579379752922,-17.10219648442935,0.20570796015007398,7.965242115275261,-0.004577489995675845,0.003398771525747627,9.456254959106445,-30.67426872253418,0.5688875317573547,-5.636569023132324,68
-16.29464408907192,-17.365039495115237,0.1282293129180183,7.88861152292907,-0.005080932656797735,0.005793759416155021,9.338306427001953,-31.09847068786621,0.6913542747497559,-5.460542678833008,69
-16.78956671767457,-17.364120927549408,-0.026678688504863768,7.698047367350457,-0.005443908244254225,0.007605517383685498,9.375431060791016,-31.916929244995117,0.7791655659675598,-5.442781925201416,70
-16.48174042047243,-17.22643892290706,-0.04450107333915332,7.6557662165325855,-0.0053203277234707864,0.006250889309787475,9.732381820678711,-30.99472999572754,0.7105927467346191,-5.349025249481201,71
-16.64243732938649,-17.047101326124377,-0.05742252586143115,7.54741689325988,-0.005387449072531363,0.006188465857552299,10.237442016601562,-31.22905731201172,0.7659854888916016,-5.182952880859375,72
-1.1353302641227185,3.394579292664597,1.7525328326438179,7.065995899454949,-0.0019741644343671603,-0.014560317830365934,1.4606817960739136,-2.072913885116577,-2.380871057510376,1.4549405574798584,73
-15.629406797021812,-15.26555910549302,-0.10840458390967944,6.984790054575798,-0.005761174948661172,0.0018762984645444554,14.160146713256836,-22.91622543334961,0.5910469889640808,-3.49133038520813,74
-16.856014937864177,-14.71382788873937,-0.1419122886444817,6.756421772257683,-0.008168012347591461,0.0074561953823191135,16.012161254882812,-22.44054412841797,0.7936672568321228,-3.288238048553467,75
-17.685392766514326,-13.860659485216003,-0.20097158072249988,6.620858398692009,-0.00922954203182207,0.01035768078085285,18.6888484954834,-20.750158309936523,1.1057202816009521,-2.838493585586548,76
-18.26979564352938,-13.585016516313848,-0.24444097993629077,6.577365604655144,-0.010401987382430951,0.012169227328768066,19.72667121887207,-20.409549713134766,1.5309405326843262,-2.43021297454834,77
-18.912710127403134,-13.274427610267763,-0.275274283864666,6.5141927874249195,-0.01298640517431,0.015040733590498071,20.105575561523438,-19.551708221435547,1.7417340278625488,-2.0804381370544434,78
-18.90823576081643,-13.343094308697664,-0.27640215275542834,6.534530369059441,-0.013153955762408593,0.015274757623159368,20.11056137084961,-19.60410499572754,1.7129895687103271,-2.1203129291534424,79
-18.87413797025223,-13.475393801462623,-0.2642782997872124,6.5838668024700855,-0.013198865863632914,0.015363045560283445,20.450292587280273,-19.459455490112305,1.7321897745132446,-2.0869877338409424,80
-18.417914873577864,-13.420024954141944,-0.3184307288910637,6.5543281710308765,-0.011587982847438262,0.013580827485200267,19.683094024658203,-19.895050048828125,1.5924524068832397,-2.3739540576934814,81
-18.75416880447143,-8.744656746701935,-1.6783362698342095,2.4482702887219165,-0.009614451583231775,0.001813154914699931,19.01912498474121,-14.136201858520508,1.2878642082214355,-0.5399020910263062,82
-19.06398094754971,-9.511139909236082,-1.6598109674240837,2.713370052592156,-0.011408628104329268,0.006372531285544945,20.013721466064453,-14.758349418640137,1.2515246868133545,-0.729456901550293,83
-19.507428982614606,-10.059238059096922,-1.777418501355816,2.880797115580437,-0.012227953294024943,0.007704461656855432,20.780353546142578,-15.823046684265137,1.5536478757858276,-0.9723839163780212,84
-19.31528160150464,-9.843964280030294,-1.7381886315132866,2.8855590498608326,-0.011663173551033374,0.006847900967561092,20.427799224853516,-15.673568725585938,1.5258673429489136,-0.9305422306060791,85
-19.50769286421587,-10.09887131586795,-1.845657117345501,2.9707572138470386,-0.012109393636440167,0.007570982278654256,20.439544677734375,-16.280967712402344,1.575313925743103,-0.9857032895088196,86
-18.98212407447962,-10.100802480127756,-1.912470943906475,2.9865629351299976,-0.011417981274280628,0.006333469372952821,20.25023651123047,-14.60663890838623,1.227710247039795,-0.7984434962272644,87
